cell_id,ticker,year,column,value_state,source_class,evidence_level,source_artifact,source_field,source_effective_year,source_retrieved_at,transform_id,upstream_cells,resolution_note
ASTOR|2021|price_momentum_2y_pct,ASTOR,2021,price_momentum_2y_pct,null,derived,derived_chain,,,,,T_NULL_PRESERVED,ASTOR|2021|price_adjclose_t,null_preserved
ASTOR|2021|price_vs_bist100_1y_pct,ASTOR,2021,price_vs_bist100_1y_pct,null,derived,derived_chain,,,,,T_NULL_PRESERVED,ASTOR|2020|price_adjclose_t;ASTOR|2021|price_adjclose_t;ASTOR|2021|benchmark_same_year_return_pct,null_preserved
ASTOR|2021|revenue,ASTOR,2021,revenue,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,revenue,2021,,T_COPY,,
ASTOR|2021|revenue_growth_pct,ASTOR,2021,revenue_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
ASTOR|2021|roa,ASTOR,2021,roa,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roa,2021,,T_COPY,,
ASTOR|2021|roe,ASTOR,2021,roe,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roe,2021,,T_COPY,,
ASTOR|2021|short_term_liabilities,ASTOR,2021,short_term_liabilities,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,short_term_liabilities,2021,,T_COPY,,
ASTOR|2021|total_assets,ASTOR,2021,total_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,total_assets,2021,,T_COPY,,
ASTOR|2021|working_capital,ASTOR,2021,working_capital,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,working_capital,2021,,T_COPY,,
ASTOR|2021|next_year_return_pct,ASTOR,2021,next_year_return_pct,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_pct,2021,,T_SHIFT_T1,,
ASTOR|2021|next_year_rank_by_return,ASTOR,2021,next_year_rank_by_return,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_rank_by_return,2021,,T_RANK_WITHIN_YEAR,,
ASTOR|2021|next_year_return_percentile,ASTOR,2021,next_year_return_percentile,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_percentile,2021,,T_RANK_WITHIN_YEAR,,
ASTOR|2021|next_year_top_10pct_returner,ASTOR,2021,next_year_top_10pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_10pct_returner,2021,,T_RANK_WITHIN_YEAR,,
ASTOR|2021|next_year_top_20pct_returner,ASTOR,2021,next_year_top_20pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_20pct_returner,2021,,T_RANK_WITHIN_YEAR,,
ASTOR|2021|next_year_bist100_return_pct,ASTOR,2021,next_year_bist100_return_pct,present,derived,derived_chain,,,,,T_SHIFT_T1,ASTOR|2022|benchmark_same_year_return_pct,derived_from_dataset_cells
ASTOR|2021|next_year_excess_return_vs_bist100,ASTOR,2021,next_year_excess_return_vs_bist100,present,derived,derived_chain,,,,,T_RATIO,ASTOR|2021|next_year_return_pct;ASTOR|2021|next_year_bist100_return_pct,derived_from_dataset_cells
ASTOR|2021|next_year_outperform_bist100,ASTOR,2021,next_year_outperform_bist100,present,derived,derived_chain,,,,,T_RATIO,ASTOR|2021|next_year_excess_return_vs_bist100,derived_from_dataset_cells
ASTOR|2021|same_year_return_pct,ASTOR,2021,same_year_return_pct,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,same_year_return_pct,2021,,T_COPY,,
ASTOR|2021|target_year,ASTOR,2021,target_year,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,target_year,2021,,T_SHIFT_T1,,
ASTOR|2021|has_target,ASTOR,2021,has_target,present,derived,derived_chain,,,,,T_RATIO,ASTOR|2021|next_year_return_pct,derived_from_dataset_cells
ASTOR|2021|is_inference_row,ASTOR,2021,is_inference_row,present,derived,derived_chain,,,,,T_RATIO,ASTOR|2021|next_year_return_pct,derived_from_dataset_cells
ASTOR|2021|is_public_universe,ASTOR,2021,is_public_universe,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2021|is_training_universe,ASTOR,2021,is_training_universe,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2021|universe_source,ASTOR,2021,universe_source,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2022|ticker,ASTOR,2022,ticker,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2022|company_name,ASTOR,2022,company_name,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2022|year,ASTOR,2022,year,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2022|sector,ASTOR,2022,sector,null,metadata,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
ASTOR|2022|indices,ASTOR,2022,indices,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2022|is_bist100,ASTOR,2022,is_bist100,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2022|benchmark_same_year_return_pct,ASTOR,2022,benchmark_same_year_return_pct,null,yahoo_fetch,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
ASTOR|2022|current_assets,ASTOR,2022,current_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,current_assets,2022,,T_COPY,,
ASTOR|2022|current_ratio,ASTOR,2022,current_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,current_ratio,2022,,T_COPY,,
ASTOR|2022|ebitda,ASTOR,2022,ebitda,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda,2022,,T_COPY,,
ASTOR|2022|ebitda_growth_pct,ASTOR,2022,ebitda_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
ASTOR|2022|ebitda_margin,ASTOR,2022,ebitda_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda_margin,2022,,T_COPY,,
ASTOR|2022|enterprise_value,ASTOR,2022,enterprise_value,null,derived,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
ASTOR|2022|equity,ASTOR,2022,equity,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,total_equity,2022,,T_COPY,,
ASTOR|2022|ev_ebitda,ASTOR,2022,ev_ebitda,null,derived,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
ASTOR|2022|financial_debt_ratio,ASTOR,2022,financial_debt_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,financial_debt_ratio,2022,,T_COPY,,
ASTOR|2022|gross_margin,ASTOR,2022,gross_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit_margin,2022,,T_COPY,,
ASTOR|2022|gross_profit,ASTOR,2022,gross_profit,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit,2022,,T_COPY,,
ASTOR|2022|gross_profit_growth_pct,ASTOR,2022,gross_profit_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
ASTOR|2022|leverage_ratio,ASTOR,2022,leverage_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,leverage_ratio,2022,,T_COPY,,
ASTOR|2022|long_term_liabilities,ASTOR,2022,long_term_liabilities,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,long_term_liabilities,2022,,T_COPY,,
ASTOR|2022|market_cap,ASTOR,2022,market_cap,null,derived,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
ASTOR|2022|net_debt,ASTOR,2022,net_debt,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,net_debt,2022,,T_COPY,,
ASTOR|2022|net_debt_to_ebitda,ASTOR,2022,net_debt_to_ebitda,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,net_debt_to_ebitda,2022,,T_COPY,,
ASTOR|2022|net_income,ASTOR,2022,net_income,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,net_income,2022,,T_COPY,,
ASTOR|2022|net_income_growth_pct,ASTOR,2022,net_income_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
ASTOR|2022|net_margin,ASTOR,2022,net_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,net_profit_margin,2022,,T_COPY,,
ASTOR|2022|non_current_assets,ASTOR,2022,non_current_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,non_current_assets,2022,,T_COPY,,
ASTOR|2022|operating_income,ASTOR,2022,operating_income,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,operating_income,2022,,T_COPY,,
ASTOR|2022|operating_income_growth_pct,ASTOR,2022,operating_income_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
ASTOR|2022|pb_ratio,ASTOR,2022,pb_ratio,null,derived,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
ASTOR|2022|pe_ratio,ASTOR,2022,pe_ratio,null,derived,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
ASTOR|2022|price_adjclose_t,ASTOR,2022,price_adjclose_t,null,yahoo_fetch,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
ASTOR|2022|price_data_available,ASTOR,2022,price_data_available,null,derived,derived_chain,,,,,T_NULL_PRESERVED,ASTOR|2022|price_adjclose_t,null_preserved
ASTOR|2022|price_drawdown_from_3y_high_pct,ASTOR,2022,price_drawdown_from_3y_high_pct,null,derived,derived_chain,,,,,T_NULL_PRESERVED,ASTOR|2020|price_adjclose_t;ASTOR|2021|price_adjclose_t;ASTOR|2022|price_adjclose_t,null_preserved
ASTOR|2022|price_history_years_available,ASTOR,2022,price_history_years_available,null,derived,derived_chain,,,,,T_NULL_PRESERVED,ASTOR|2020|price_adjclose_t;ASTOR|2021|price_adjclose_t;ASTOR|2022|price_adjclose_t,null_preserved
ASTOR|2022|price_momentum_1y_pct,ASTOR,2022,price_momentum_1y_pct,null,derived,derived_chain,,,,,T_NULL_PRESERVED,ASTOR|2021|price_adjclose_t;ASTOR|2022|price_adjclose_t,null_preserved
ASTOR|2022|price_momentum_2y_pct,ASTOR,2022,price_momentum_2y_pct,null,derived,derived_chain,,,,,T_NULL_PRESERVED,ASTOR|2020|price_adjclose_t;ASTOR|2022|price_adjclose_t,null_preserved
ASTOR|2022|price_vs_bist100_1y_pct,ASTOR,2022,price_vs_bist100_1y_pct,null,derived,derived_chain,,,,,T_NULL_PRESERVED,ASTOR|2021|price_adjclose_t;ASTOR|2022|price_adjclose_t;ASTOR|2022|benchmark_same_year_return_pct,null_preserved
ASTOR|2022|revenue,ASTOR,2022,revenue,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,revenue,2022,,T_COPY,,
ASTOR|2022|revenue_growth_pct,ASTOR,2022,revenue_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
ASTOR|2022|roa,ASTOR,2022,roa,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roa,2022,,T_COPY,,
ASTOR|2022|roe,ASTOR,2022,roe,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roe,2022,,T_COPY,,
ASTOR|2022|short_term_liabilities,ASTOR,2022,short_term_liabilities,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,short_term_liabilities,2022,,T_COPY,,
ASTOR|2022|total_assets,ASTOR,2022,total_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,total_assets,2022,,T_COPY,,
ASTOR|2022|working_capital,ASTOR,2022,working_capital,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,working_capital,2022,,T_COPY,,
ASTOR|2022|next_year_return_pct,ASTOR,2022,next_year_return_pct,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_pct,2022,,T_SHIFT_T1,,
ASTOR|2022|next_year_rank_by_return,ASTOR,2022,next_year_rank_by_return,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_rank_by_return,2022,,T_RANK_WITHIN_YEAR,,
ASTOR|2022|next_year_return_percentile,ASTOR,2022,next_year_return_percentile,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_percentile,2022,,T_RANK_WITHIN_YEAR,,
ASTOR|2022|next_year_top_10pct_returner,ASTOR,2022,next_year_top_10pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_10pct_returner,2022,,T_RANK_WITHIN_YEAR,,
ASTOR|2022|next_year_top_20pct_returner,ASTOR,2022,next_year_top_20pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_20pct_returner,2022,,T_RANK_WITHIN_YEAR,,
ASTOR|2022|next_year_bist100_return_pct,ASTOR,2022,next_year_bist100_return_pct,present,derived,derived_chain,,,,,T_SHIFT_T1,ASTOR|2023|benchmark_same_year_return_pct,derived_from_dataset_cells
ASTOR|2022|next_year_excess_return_vs_bist100,ASTOR,2022,next_year_excess_return_vs_bist100,present,derived,derived_chain,,,,,T_RATIO,ASTOR|2022|next_year_return_pct;ASTOR|2022|next_year_bist100_return_pct,derived_from_dataset_cells
ASTOR|2022|next_year_outperform_bist100,ASTOR,2022,next_year_outperform_bist100,present,derived,derived_chain,,,,,T_RATIO,ASTOR|2022|next_year_excess_return_vs_bist100,derived_from_dataset_cells
ASTOR|2022|same_year_return_pct,ASTOR,2022,same_year_return_pct,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,same_year_return_pct,2022,,T_COPY,,
ASTOR|2022|target_year,ASTOR,2022,target_year,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,target_year,2022,,T_SHIFT_T1,,
ASTOR|2022|has_target,ASTOR,2022,has_target,present,derived,derived_chain,,,,,T_RATIO,ASTOR|2022|next_year_return_pct,derived_from_dataset_cells
ASTOR|2022|is_inference_row,ASTOR,2022,is_inference_row,present,derived,derived_chain,,,,,T_RATIO,ASTOR|2022|next_year_return_pct,derived_from_dataset_cells
ASTOR|2022|is_public_universe,ASTOR,2022,is_public_universe,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2022|is_training_universe,ASTOR,2022,is_training_universe,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2022|universe_source,ASTOR,2022,universe_source,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2023|ticker,ASTOR,2023,ticker,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2023|company_name,ASTOR,2023,company_name,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2023|year,ASTOR,2023,year,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2023|sector,ASTOR,2023,sector,null,metadata,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
ASTOR|2023|indices,ASTOR,2023,indices,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2023|is_bist100,ASTOR,2023,is_bist100,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
ASTOR|2023|benchmark_same_year_return_pct,ASTOR,2023,benchmark_same_year_return_pct,present,yahoo_fetch,cell_verified,data/trusted_raw/bist100_benchmark_returns.csv,bist100_return_pct,2023,,T_COPY,,
ASTOR|2023|current_assets,ASTOR,2023,current_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,current_assets,2023,,T_COPY,,
ASTOR|2023|current_ratio,ASTOR,2023,current_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,current_ratio,2023,,T_COPY,,
ASTOR|2023|ebitda,ASTOR,2023,ebitda,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda,2023,,T_COPY,,
ASTOR|2023|ebitda_growth_pct,ASTOR,2023,ebitda_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
ASTOR|2023|ebitda_margin,ASTOR,2023,ebitda_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda_margin,2023,,T_COPY,,
ASTOR|2023|enterprise_value,ASTOR,2023,enterprise_value,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,enterprise_value,2023,,T_RATIO,,
ASTOR|2023|equity,ASTOR,2023,equity,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,total_equity,2023,,T_COPY,,
ASTOR|2023|ev_ebitda,ASTOR,2023,ev_ebitda,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,ev_ebitda,2023,,T_RATIO,,
ASTOR|2023|financial_debt_ratio,ASTOR,2023,financial_debt_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,financial_debt_ratio,2023,,T_COPY,,
ASTOR|2023|gross_margin,ASTOR,2023,gross_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit_margin,2023,,T_COPY,,
ASTOR|2023|gross_profit,ASTOR,2023,gross_profit,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit,2023,,T_COPY,,
ASTOR|2023|gross_profit_growth_pct,ASTOR,2023,gross_profit_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
ASTOR|2023|leverage_ratio,ASTOR,2023,leverage_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,leverage_ratio,2023,,T_COPY,,
ASTOR|2023|long_term_liabilities,ASTOR,2023,long_term_liabilities,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,long_term_liabilities,2023,,T_COPY,,
ASTOR|2023|market_cap,ASTOR,2023,market_cap,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,market_cap,2023,,T_RATIO,,
ASTOR|2023|net_debt,ASTOR,2023,net_debt,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,net_debt,2023,,T_COPY,,
ASTOR|2023|net_debt_to_ebitda,ASTOR,2023,net_debt_to_ebitda,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,net_debt_to_ebitda,2023,,T_COPY,,
ASTOR|2023|net_income,ASTOR,2023,net_income,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,net_income,2023,,T_COPY,,
ASTOR|2023|net_income_growth_pct,ASTOR,2023,net_income_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
ASTOR|2023|net_margin,ASTOR,2023,net_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,net_profit_margin,2023,,T_COPY,,
ASTOR|2023|non_current_assets,ASTOR,2023,non_current_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,non_current_assets,2023,,T_COPY,,
