carrier,model,ic_injected,level_index,repetition,injection_seed,permutation_seed,injected_dataset_sha256,permutation_p_value_two_sided,stage1_operating_point_p_value,detected_stage1_rule,detected_raw_p05,n_ic_injected,ic_raw_carrier,n_ic_raw_carrier,ic_panel_carrier,n_ic_panel_carrier,ic_model_input_carrier,n_ic_model_input_carrier,ic_model_prediction,n_ic_model_prediction,ic_final_evaluation,n_ic_final_evaluation,invariant_carrier_missingness_mask_preserved,invariant_carrier_observed_value_multiset_preserved_within_year,invariant_carrier_reaches_model_input,invariant_identity_checkpoint_ics_agree,invariant_non_carrier_features_unchanged,invariant_ridge_prediction_ic_equals_final_evaluation_ic,invariant_targets_unchanged
equity,ridge,0.34999999999999998,5,563,42050724,605,06cdd1c04fb76445ad791bf62ff06790b8309309b777d6eea8d04eea1f966ed8,0.0023997600239999998,0.01199880012,True,True,,0.420575653524,240,0.420575653524,240,0.420575653524,240,0.196507292587,240,0.196507292587,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,564,42050725,606,0e3530de65e6d3782b0b8185388e4775f5a8a850bcd92539c449a06913335f73,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.41516165273099997,240,0.41516165273099997,240,0.41516165273099997,240,0.28945269340300001,240,0.28945269340300001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,565,42050726,607,e3cdf82903ff049f33d938bdc42fcc5bc5905a9deceaa50a229f608b0c9a95dc,0.021297870213,0.106489351065,False,True,,0.39018166070900001,240,0.39018166070900001,240,0.39018166070900001,240,0.14921087005600001,240,0.14921087005600001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,566,42050727,608,e852d33539da49f9e1f4f26044a954a571bf031f3e20a69c507faeb6f04965ad,0.00019998000200000001,0.00099990000999999992,True,True,,0.39472855993400002,240,0.39472855993400002,240,0.39472855993400002,240,0.25410286086299999,240,0.25410286086299999,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,567,42050728,609,6bf4ea112998af13d4ee4fb91e5da12675a3084ac6810321eb897e7b4e5319a0,0.0081991800819999992,0.040995900410000001,True,True,,0.19136088286299999,240,0.19136088286299999,240,0.19136088286299999,240,0.170738824718,240,0.170738824718,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,568,42050729,610,bd8bda8fd89235cd3dd3b7b328dad48fcc149ebdc167fdf975704fa06827d6da,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.42570324600800002,240,0.42570324600800002,240,0.42570324600800002,240,0.28575726665500001,240,0.28575726665500001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,569,42050730,611,76f27d646958530e95d59e40990c4b700118ae6cee78f75037c22e116c74166c,0.00299970003,0.01499850015,True,True,,0.378647717918,240,0.378647717918,240,0.378647717918,240,0.19339002019000001,240,0.19339002019000001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,570,42050731,612,8a418b011ec2a5da9102cf07c1402a83dc69cf731051e56231ead62ac3bafc39,0.096590340965999999,0.48295170482999999,False,False,,0.22476246218000001,240,0.22476246218000001,240,0.22476246218000001,240,0.10846204871700001,240,0.10846204871700001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,571,42050732,613,369e039a4b5ff14123a4003d30a93b6438da0b8b59e650304ab052bc93a63906,0.01799820018,0.089991000900000007,False,True,,0.30736343948599998,240,0.30736343948599998,240,0.30736343948599998,240,0.15522757050700001,240,0.15522757050700001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,572,42050733,614,55eee9b8ac10850cbc149e514e8acac476544aa3a6952194f7a13f5ebf0b8d96,0.0067993200679999999,0.033996600340000002,True,True,,0.38537555745500002,240,0.38537555745500002,240,0.38537555745500002,240,0.178426345736,240,0.178426345736,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,573,42050734,615,30bc275df60a2d22057ca50396c917620f3dd80fec5fc6ddc8148eae117ceb30,0.00049995000499999996,0.0024997500250000001,True,True,,0.393392569355,240,0.393392569355,240,0.393392569355,240,0.25478357537200003,240,0.25478357537200003,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,574,42050735,616,320a7c91745373aff8a7e0727756857ad152f0b9cb126281ffb97b66b4894cbd,0.0041995800420000003,0.02099790021,True,True,,0.29895596317599998,240,0.29895596317599998,240,0.29895596317599998,240,0.18534257968199999,240,0.18534257968199999,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,575,42050736,617,dd4743b036fdfdcc5c3a7aa9209c9c4c50e25ab4b0c4e4dce28b95cf04fa4de7,0.00019998000200000001,0.00099990000999999992,True,True,,0.35041826279999999,240,0.35041826279999999,240,0.35041826279999999,240,0.23204538637200001,240,0.23204538637200001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,576,42050737,618,2529524eafd211dc24a9dafae4831c95e611c21a7087d70b06556aa9efa51e6b,0.001499850015,0.007499250075,True,True,,0.29376642929899999,240,0.29376642929899999,240,0.29376642929899999,240,0.203305513494,240,0.203305513494,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,577,42050738,619,2cc0592c02254b5f063bacd5a1dcaa5b083614d473567316a20d81844659aaf3,0.060093990601,0.30046995300500001,False,False,,0.23922664225699999,240,0.23922664225699999,240,0.23922664225699999,240,0.121886240466,240,0.121886240466,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,578,42050739,620,ad5f859280751983f70e7e37b2959c13887593c586be2cc162a995268ae39ae3,0.051194880512000003,0.25597440255999998,False,False,,0.31412207323699998,240,0.31412207323699998,240,0.31412207323699998,240,0.12602743652500001,240,0.12602743652500001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,579,42050740,621,38a422119eb6312f477b28d216de24c8bf9f3f388a7fff0e153aa5d70ba41231,0.0046995300469999998,0.023497650235,True,True,,0.30298722257999999,240,0.30298722257999999,240,0.30298722257999999,240,0.18453713358099999,240,0.18453713358099999,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,580,42050741,622,00b38679a634f55ba05e66633ce3ee2d735659adb0ea514a84c30b730f005495,0.058494150585000002,0.29247075292500002,False,False,,0.32828068880900002,240,0.32828068880900002,240,0.32828068880900002,240,0.122745556704,240,0.122745556704,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,581,42050742,623,1ecfa7efc165f25a99f51706c88dba86934f4e188653dfdac479fab9d5dc5404,0.00019998000200000001,0.00099990000999999992,True,True,,0.32849139569300001,240,0.32849139569300001,240,0.32849139569300001,240,0.24353911153800001,240,0.24353911153800001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,582,42050743,624,06216f8276df10f7ef1658b84d8a2c159d7e3027707c3058e29f81f24142c3ac,0.0024997500250000001,0.012498750124999999,True,True,,0.29437672873499998,240,0.29437672873499998,240,0.29437672873499998,240,0.19777341503699999,240,0.19777341503699999,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,583,42050744,625,412f516555ea24d970d0fca055bd80b44ac58a6e922cce4d2bf6ad0d49bf85c6,0.001099890011,0.0054994500549999997,True,True,,0.335219663296,240,0.335219663296,240,0.335219663296,240,0.21401850748000001,240,0.21401850748000001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,584,42050745,626,ac7e798c1afbe58e5c971dadaf7f9c0cbf450a7e2abdbf7046538a409de58bed,0.0076992300769999997,0.038496150384999997,True,True,,0.33532151055999998,240,0.33532151055999998,240,0.33532151055999998,240,0.17022205181300001,240,0.17022205181300001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,585,42050746,627,b438153c960f3f3fed49e33519aea3e5e452c860d7ad98512c50ed3acfbda069,0.00019998000200000001,0.00099990000999999992,True,True,,0.35947256549599998,240,0.35947256549599998,240,0.35947256549599998,240,0.25911921509300001,240,0.25911921509300001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,586,42050747,628,4ba27e20ca20f89d2f7c8aeef2f33740f383a886210412c9d0f2ed7bd8ec411c,0.00029997000299999998,0.001499850015,True,True,,0.38828291169500001,240,0.38828291169500001,240,0.38828291169500001,240,0.23930394879399999,240,0.23930394879399999,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,587,42050748,629,ae52475e42b209c05c4e609afaaab32cc65a76e8c013df4833110abd6b64d14b,0.00019998000200000001,0.00099990000999999992,True,True,,0.43548594269099999,240,0.43548594269099999,240,0.43548594269099999,240,0.25980721488000003,240,0.25980721488000003,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,588,42050749,630,8ae8d7c930a4d91829f0a501fad2ce294d95734dcf403fe5bf50fb5ba2813f69,0.02399760024,0.1199880012,False,True,,0.262886828159,240,0.262886828159,240,0.262886828159,240,0.14869524104199999,240,0.14869524104199999,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,589,42050750,631,72e35047e8c57a9482c9956fb33f98f359f141a3226bcaa0707e8b6f6fbf0511,0.0032996700330000001,0.016498350165000002,True,True,,0.32335756932199999,240,0.32335756932199999,240,0.32335756932199999,240,0.19575761828400001,240,0.19575761828400001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,590,42050751,632,2db2072030d21bc96593921ea68971c961702b2edc2754beff1c59e95fd02eb6,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.422249470189,240,0.422249470189,240,0.422249470189,240,0.25772898694000002,240,0.25772898694000002,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,591,42050752,633,0e606c3119592bc40428ccbc81020d32211ab8ae015668990ead74508d4721f5,0.00019998000200000001,0.00099990000999999992,True,True,,0.39224371334800001,240,0.39224371334800001,240,0.39224371334800001,240,0.26925376275599999,240,0.26925376275599999,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,592,42050753,634,729d2517dd18c1ac9469dbeec9b0c51cd91e2f1191e20f53b7d17fa05a0cb35c,0.00299970003,0.01499850015,True,True,,0.32134180151000002,240,0.32134180151000002,240,0.32134180151000002,240,0.194046661786,240,0.194046661786,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,593,42050754,635,d4654b7dfa705d750a23fd4070df5f059073742a3533f637e65b6c3bb0159c75,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.45913112978800003,240,0.45913112978800003,240,0.45913112978800003,240,0.25613487357999998,240,0.25613487357999998,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,594,42050755,636,85a8392957fda8d9dd8816529600ebfee52de8f5ca8d250adeb2c10129a5aff2,0.0093990600939999995,0.046995300470000001,True,True,,0.29594709540699998,240,0.29594709540699998,240,0.29594709540699998,240,0.17080063294799999,240,0.17080063294799999,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,595,42050756,637,d983fd69c2b3f9f9d59203af729cd95979e16a5acbc4d19d439ee1e859d2c1d2,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.41400438825300001,240,0.41400438825300001,240,0.41400438825300001,240,0.25729825819699997,240,0.25729825819699997,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,596,42050757,638,37943c7eaa3312a877205df3b6b915affac68fcb8bc9e48752f22b0d8f04095d,0.00029997000299999998,0.001499850015,True,True,,0.44073607514800001,240,0.44073607514800001,240,0.44073607514800001,240,0.234185971499,240,0.234185971499,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,597,42050758,639,d58ba83e53131e3a7971c8f28de7e7f430340f43f69b899d6acbf424c370e827,0.0069993000699999997,0.034996500350000001,True,True,,0.38964957870900002,240,0.38964957870900002,240,0.38964957870900002,240,0.17529346622899999,240,0.17529346622899999,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,598,42050759,640,b6b372971be48e34e6e62ffca36227f0f39fe00e0164fca00cad77068e75b5f0,0.0035996400360000002,0.01799820018,True,True,,0.289914721539,240,0.289914721539,240,0.289914721539,240,0.19364001731300001,240,0.19364001731300001,240,True,True,True,True,True,True,True
equity,ridge,0.34999999999999998,5,599,42050760,641,b31b777c126ec0cf7e70591a59ac0b811a2b742a1bcd5da2c3176895ae9c9877,0.0011998800119999999,0.00599940006,True,True,,0.36149801040899998,240,0.36149801040899998,240,0.36149801040899998,240,0.21156503483700001,240,0.21156503483700001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,200,42040354,242,75c441fd9abf60589ef253d325d154bf54635af83f3c735d198cb08032be702a,0.001099890011,0.0054994500549999997,True,True,,0.38249268935800002,240,0.38249268935800002,240,0.38249268935800002,240,0.218300793051,240,0.218300793051,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,201,42040355,243,cf3957aa481e88cc6d810e1ab294b01825c67713fa5f5fe042cadd2ebff7fe26,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.48391434274200001,240,0.48391434274200001,240,0.48391434274200001,240,0.32997448034400001,240,0.32997448034400001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,202,42040356,244,4307d2b9736335e09552f4081a74e42a0f88c58b7dc86b0f5373b3bfb8e3ab5f,0.00019998000200000001,0.00099990000999999992,True,True,,0.43078927768800002,240,0.43078927768800002,240,0.43078927768800002,240,0.25203245342199998,240,0.25203245342199998,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,203,42040357,245,55e4db524611ea66c58f2b6dbae972dde019cf9661bcb3d4c5439c6c24f865eb,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.42592943031800001,240,0.42592943031800001,240,0.42592943031800001,240,0.32744372186199999,240,0.32744372186199999,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,204,42040358,246,6c2eec1a4470b7f87db8e89d01c8fe38dc5ad2701b36b11d56cec3e4ae2e1bb7,0.001099890011,0.0054994500549999997,True,True,,0.37632004968900001,240,0.37632004968900001,240,0.37632004968900001,240,0.20611099171200001,240,0.20611099171200001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,205,42040359,247,9b627dac9c2b95aee9c9a7caa5d45d79b92611e1eaf13573d5494ec7ac785317,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.44682381912399999,240,0.44682381912399999,240,0.44682381912399999,240,0.32685001242200001,240,0.32685001242200001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,206,42040360,248,b97c5577092355cd082a05d59ac8b1dce0f9f8efce3631a24bee619acd7c2793,0.0019998000199999998,0.0099990001000000005,True,True,,0.38740706883800002,240,0.38740706883800002,240,0.38740706883800002,240,0.208916123924,240,0.208916123924,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,207,42040361,249,db0be8a2662cddfd14a2ad5df36bd66325c9f715f7363c9e5f2f1cdf884b31f9,0.0023997600239999998,0.01199880012,True,True,,0.33924450930799999,240,0.33924450930799999,240,0.33924450930799999,240,0.195296919407,240,0.195296919407,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,208,42040362,250,a85db4106134af2644c3eeca51d462e24f24c2888a6e9febbe1d8a204614008b,0.00029997000299999998,0.001499850015,True,True,,0.41341252057799999,240,0.41341252057799999,240,0.41341252057799999,240,0.24598488182700001,240,0.24598488182700001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,209,42040363,251,5b02e66a9c08704924fedd3dab598f09150c0210d28c96619c4eba327783ad59,0.0021997800220000001,0.010998900109999999,True,True,,0.33031182011600002,240,0.33031182011600002,240,0.33031182011600002,240,0.19710146617900001,240,0.19710146617900001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,210,42040364,252,82017af7900eae8482605eb67fed09ce726db89caaee7be8fd157d7134139f25,0.001699830017,0.0084991500850000005,True,True,,0.41968564125199997,240,0.41968564125199997,240,0.41968564125199997,240,0.203649390298,240,0.203649390298,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,211,42040365,253,39d385feef0013a7d9e42f7312e33b2961fddf967c1333aa7b3cb47d137d5a7a,0.00019998000200000001,0.00099990000999999992,True,True,,0.41617765405200002,240,0.41617765405200002,240,0.41617765405200002,240,0.28333444040799999,240,0.28333444040799999,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,212,42040366,254,25c3954b0be6e66a96801a4e932316b9a85f72fe8f71d04e3fffd9110af39694,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.48015723195299997,240,0.48015723195299997,240,0.48015723195299997,240,0.32425559790000003,240,0.32425559790000003,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,213,42040367,255,b454e0843fb83b6c928cf169d0c602df849ac9263b0e6ddd8f8e72933ea313d1,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.41041884906999998,240,0.41041884906999998,240,0.41041884906999998,240,0.262346264238,240,0.262346264238,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,214,42040368,256,d3cbd40cc3e05e04a1a96d7854b0b13fe4cee690ea4e2c03705bab0203eb572f,0.00019998000200000001,0.00099990000999999992,True,True,,0.39426007920700001,240,0.39426007920700001,240,0.39426007920700001,240,0.28045123729400001,240,0.28045123729400001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,215,42040369,257,8eba4d6f8c1aebde0bd41a3e69e8c71b4021a298e2490d67eb071e895a97d7a6,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.42941365470999998,240,0.42941365470999998,240,0.42941365470999998,240,0.27920852779900002,240,0.27920852779900002,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,216,42040370,258,5417d8ffdfc0f8edb14b1fdcc52acaf66c35f5ec1a82ad66c3b19f4154903976,0.00059994000599999995,0.00299970003,True,True,,0.42834294928299999,240,0.42834294928299999,240,0.42834294928299999,240,0.224144609489,240,0.224144609489,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,217,42040371,259,589e0b0a2122f76de314382d643df566accdf4b043923b22b5f8382cf99530a6,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.51403792670600001,240,0.51403792670600001,240,0.51403792670600001,240,0.37810794840099998,240,0.37810794840099998,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,218,42040372,260,a67399978be1f15d7da50bee77544d0e254c8d42d97d3db4084d23d325de2367,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.39500927617100001,240,0.39500927617100001,240,0.39500927617100001,240,0.25676699459699998,240,0.25676699459699998,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,219,42040373,261,208942842bb1feebf2a16f49cf1a6678d2375561d6909b1a7ba77498760dbd74,0.00019998000200000001,0.00099990000999999992,True,True,,0.38199240130899997,240,0.38199240130899997,240,0.38199240130899997,240,0.23917078821500001,240,0.23917078821500001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,220,42040374,262,16c8c55f47789346b5a3d7bfe5608ff7ebc3988988718e41784e21df13a67bcf,0.00019998000200000001,0.00099990000999999992,True,True,,0.37095148528400002,240,0.37095148528400002,240,0.37095148528400002,240,0.25557949567100002,240,0.25557949567100002,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,221,42040375,263,75addb11a54bad31fc2ba2df1d89a07578409417136e1618273409463f214b72,0.00029997000299999998,0.001499850015,True,True,,0.42683587872399997,240,0.42683587872399997,240,0.42683587872399997,240,0.24668005918800001,240,0.24668005918800001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,222,42040376,264,b98a7fe7459d7ab0b15485bea029afc7b4feffdbd8e8e82f58074af434b1cd87,0.0062993700629999996,0.031496850314999998,True,True,,0.360192425175,240,0.360192425175,240,0.360192425175,240,0.174558759226,240,0.174558759226,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,223,42040377,265,ee8f0a22ac186466b390c46a05853ce46571d48446c66a4525696d0c0e153daa,0.00049995000499999996,0.0024997500250000001,True,True,,0.40537110679299998,240,0.40537110679299998,240,0.40537110679299998,240,0.208618661082,240,0.208618661082,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,224,42040378,266,2c566925d225b55d90fa5ac764739d4b1acdcdf6bbdeea4f4efa962e67e203f0,0.00039996000400000002,0.0019998000199999998,True,True,,0.40210529255499999,240,0.40210529255499999,240,0.40210529255499999,240,0.237225143138,240,0.237225143138,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,225,42040379,267,c3b91e1f2785fb7035240d6bec021b71803a5c247fc0721f5c8c17e868b76b9a,0.00019998000200000001,0.00099990000999999992,True,True,,0.470772084571,240,0.470772084571,240,0.470772084571,240,0.24128083428399999,240,0.24128083428399999,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,226,42040380,268,8c3742436125254f762d4aae0b7779a6a3a91fe572e8186ff84179601624e948,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.436993267671,240,0.436993267671,240,0.436993267671,240,0.26387775279999998,240,0.26387775279999998,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,227,42040381,269,18fe5216a500be0bb46381969fcb774d32d0797075c5fc3dc0b7a3153c3b375e,0.00029997000299999998,0.001499850015,True,True,,0.40737166314000001,240,0.40737166314000001,240,0.40737166314000001,240,0.247602208854,240,0.247602208854,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,228,42040382,270,b0775e4c5218c2a53cfdc8fc114bc3dd3debb6d842b43eead8b8dbe3f57a8b62,0.0063993600640000004,0.031996800319999998,True,True,,0.37346057110100001,240,0.37346057110100001,240,0.37346057110100001,240,0.17896614877299999,240,0.17896614877299999,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,229,42040383,271,c64e5cacfaae8939c39aa77eb6f020597a3827bbf31e321642d7b2f36818439e,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.50789562717400005,240,0.50789562717400005,240,0.50789562717400005,240,0.35291579146800001,240,0.35291579146800001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,230,42040384,272,d3b44067af1c335cefe2ac1a5e9d47352d7276a89e5a5a4129e4f6ccc71de7cb,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.44768243877000002,240,0.44768243877000002,240,0.44768243877000002,240,0.31194047498100003,240,0.31194047498100003,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,231,42040385,273,98505483ea7e5c1809c5407286325038e80bca5001aeaaaf5cef25e19a18398c,0.00099990000999999992,0.0049995000500000003,True,True,,0.41414607801100001,240,0.41414607801100001,240,0.41414607801100001,240,0.21303343774899999,240,0.21303343774899999,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,232,42040386,274,fdabeec9a051277bfbae8e1fb92cbd90804bc42b9e0d11d5c5bf071f45a666bd,0.00069993000699999995,0.0034996500349999998,True,True,,0.38699443061200001,240,0.38699443061200001,240,0.38699443061200001,240,0.22355161092699999,240,0.22355161092699999,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,233,42040387,275,6f85619103638a0a7a10daaa5bc12a01f300da36675dc9838f430d8c48ce7361,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.48823660287199999,240,0.48823660287199999,240,0.48823660287199999,240,0.32048896478900002,240,0.32048896478900002,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,234,42040388,276,86a802c67fd260db810503a6c7b511562a64626ed6a0a60100b0bc4f56ab6083,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.47455436399099998,240,0.47455436399099998,240,0.47455436399099998,240,0.28846756633999998,240,0.28846756633999998,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,235,42040389,277,887591f61458a4d02410b7d9ef1ee26bbb81c705932a1ec649fcd5fd4a81b2bf,0.00059994000599999995,0.00299970003,True,True,,0.42499960467499998,240,0.42499960467499998,240,0.42499960467499998,240,0.22886465301,240,0.22886465301,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,236,42040390,278,6b18dfd02cb6fb1c670a5237591b54bae1daba0bdc0919174b3d41223086af63,0.0043995600440000001,0.021997800219999999,True,True,,0.36148197962799999,240,0.36148197962799999,240,0.36148197962799999,240,0.18889698505700001,240,0.18889698505700001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,237,42040391,279,de183802cfbddc6a4b8cfcddbea5639f75ab21ac0d3efc331ce7c5cfa9f4a458,0.0021997800220000001,0.010998900109999999,True,True,,0.43239163668199998,240,0.43239163668199998,240,0.43239163668199998,240,0.20060205343599999,240,0.20060205343599999,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,238,42040392,280,5b9e814d70d752e84feed3a99f2ca8ff60e6e1664fc29d571c23cbe1f70646b5,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.32907712820899998,240,0.32907712820899998,240,0.32907712820899998,240,0.255931682035,240,0.255931682035,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,239,42040393,281,ffd6cee3b759167f2e1d6788c9d0754c3aacc4f542fcb13553a363dd57b0aa11,0.0017998200180000001,0.00899910009,True,True,,0.40576975144499999,240,0.40576975144499999,240,0.40576975144499999,240,0.200351537395,240,0.200351537395,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,240,42040394,282,639d09274ab97fdf66a8873abd1741ce3b85e2e3f991fa8e2edadd5a40e84ef4,0.00049995000499999996,0.0024997500250000001,True,True,,0.37010817363300003,240,0.37010817363300003,240,0.37010817363300003,240,0.21312026642500001,240,0.21312026642500001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,241,42040395,283,0b64972a1ddefbd455ecfad4a807f28e3886067c5e8e8167e58ddc251801b73a,0.003699630037,0.018498150184999999,True,True,,0.37415494141900002,240,0.37415494141900002,240,0.37415494141900002,240,0.182887888049,240,0.182887888049,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,242,42040396,284,0a0dc4877ea4e523111a7cc6904470d04161bd8620a3f7bc9e8d111e7147f67b,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.47233468734299999,240,0.47233468734299999,240,0.47233468734299999,240,0.27555155329100001,240,0.27555155329100001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,243,42040397,285,56a4787785350a22b773fe62a9b5fc184b0f708bfd664872b1aa88c3d694a338,0.00019998000200000001,0.00099990000999999992,True,True,,0.43767337149399999,240,0.43767337149399999,240,0.43767337149399999,240,0.24632036810999999,240,0.24632036810999999,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,244,42040398,286,5e9e00af566aba24d66d6704a77c7e28750961e504a2959e22552cd7d943244d,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.41059911507399999,240,0.41059911507399999,240,0.41059911507399999,240,0.28624906472200001,240,0.28624906472200001,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,245,42040399,287,5b6372ec96a8533d338d6028b35fbcac282357f090e9a2a94d4067b11e2a3cd1,0.00039996000400000002,0.0019998000199999998,True,True,,0.43600229119299999,240,0.43600229119299999,240,0.43600229119299999,240,0.22711430314799999,240,0.22711430314799999,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,246,42040400,288,f51e0582f772b53d6a479bf3cf411a64844ff86e58ea9a13cc4f2d1bd450ee32,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.40097226748999998,240,0.40097226748999998,240,0.40097226748999998,240,0.249321314456,240,0.249321314456,240,True,True,True,True,True,True,True
equity,ridge,0.40000000000000002,4,247,42040401,289,d73ccadd5e3e5a55b9957713fd313f573d9c15158637fffa5ca83c3d21869abe,9.9990001000000006e-05,0.00049995000499999996,True,True,,0.52861082829299999,240,0.52861082829299999,240,0.52861082829299999,240,0.36617651382400002,240,0.36617651382400002,240,True,True,True,True,True,True,True
