ticker,company_name,year,sector,indices,is_bist100,benchmark_same_year_return_pct,current_assets,current_ratio,ebitda,ebitda_growth_pct,ebitda_margin,enterprise_value,equity,ev_ebitda,financial_debt_ratio,gross_margin,gross_profit,gross_profit_growth_pct,leverage_ratio,long_term_liabilities,market_cap,net_debt,net_debt_to_ebitda,net_income,net_income_growth_pct,net_margin,non_current_assets,operating_income,operating_income_growth_pct,pb_ratio,pe_ratio,price_adjclose_t,price_data_available,price_drawdown_from_3y_high_pct,price_history_years_available,price_momentum_1y_pct,price_momentum_2y_pct,price_vs_bist100_1y_pct,revenue,revenue_growth_pct,roa,roe,short_term_liabilities,total_assets,working_capital,next_year_return_pct,next_year_rank_by_return,next_year_return_percentile,next_year_top_10pct_returner,next_year_top_20pct_returner,next_year_bist100_return_pct,next_year_excess_return_vs_bist100,next_year_outperform_bist100,same_year_return_pct,target_year,has_target,is_inference_row,is_public_universe,is_training_universe,universe_source
MAVI,MAVI,2020,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST GERİ ALIM (XUGRA), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,27.38,17960054000.0,1.634224377240455,402307000.0,-3.504101612681764,16.75017320285385,-3920178322.267,13887148000.0,-9.7442,16.53607965288347,48.30127970262402,1160104000.0,-3.834810812143546,48.36575576533898,2059788000.0,137066677.733,-4057245000.0,-0.4589145296438396,4583000.0,-35.55564234828147,0.1908145863449535,9021317000.0,90642000.0,-10.7415742987154,0.0099,29.9076,2.760269,1.0,0.0,1.0,,,,2401808000.0,-5.160630603014495,0.1692549164435417,0.898994099554328,10989956000.0,26981371000.0,6970098000.0,32.53424657534248,26.0,37.5,False,False,24.23,8.304246575342479,True,-9.177215189873422,2021,True,False,True,True,public_40
MGROS,MGROS,2020,,"BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,27.38,76260429000.0,0.7922389875504489,1877036000.0,32.13690929020486,6.618916891540411,11150831467.5439,79034025000.0,5.9407,15.17379160767878,25.69926422854451,7398867000.0,13.02017943116364,61.870667172833,33411199000.0,7259564467.5439,3891267000.0,0.142432880228243,-402984000.0,-22.06601997344972,-1.399726781935097,133322850000.0,1033952000.0,-1.794588086708604,0.0919,,40.096077,1.0,0.0,1.0,,,,28790190000.0,7.339362780741634,-2.620512770824979,8.396291868531357,96259374000.0,209583279000.0,-19998945000.0,-15.29912508867343,37.0,10.0,False,False,24.23,-39.52912508867343,False,73.39055793991415,2021,True,False,True,True,public_40
MIATK,MIATK,2020,,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST GERİ ALIM (XUGRA)",True,,2804219729.0,1.847614586640199,1184849544.0,-46.32359136365828,42.97546669794295,,5462068845.0,,15.20021039427611,33.89222851654659,934421301.0,-53.81436821230893,23.79852632834255,189212159.0,,394616647.0,0.3330521153494236,-729884911.0,36.37131488871179,-26.47352555845821,4368340418.0,691765143.0,-66.18290504276872,,,,,,,,,,2757037061.0,-18.4632630319098,-9.503758464989737,-12.51327753441295,1517751456.0,7172560147.0,1286468273.0,56.94799128792934,15.0,60.0,False,False,24.23,32.71799128792934,True,82.82446994315877,2021,True,False,True,True,public_40
OYAKC,OYAKC,2020,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,27.38,32616470000.0,2.245142546875693,549692817.0,-12.17881435726,18.74654989871886,-7907436986.0495,62952207000.0,-14.3852,5.204040211322213,19.71823003924334,578184758.0,-8.771722919867184,21.60107654947487,2817506000.0,2686814013.9505,-10594251000.0,-0.7232428666281365,358453306.0,-6.595613526716291,12.22457812704098,47680815000.0,385089907.0,-20.4234249453016,0.0427,7.4956,2.155351,1.0,0.0,1.0,,,,2932234571.0,-2.843358548763253,9.022853760279206,15.70681667431409,14527572000.0,80297285000.0,18088898000.0,-13.00448430493275,35.0,15.0,False,False,24.23,-37.23448430493275,False,50.34965034965035,2021,True,False,True,True,public_40
PASEU,PASEU,2020,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,,2441036711.0,1.762515713844014,90027954.0,-69.3315128585281,3.67084771248232,,3509231734.0,,13.60982571684231,12.39932151276219,304094758.0,-26.96451676198998,35.89757875605284,576638214.0,,687961900.0,7.64164761536178,1099516599.0,307.216862353112,44.83227500955415,3023429980.0,139948218.0,-57.38126719034544,,,,,,,,,,2452511274.0,25.73359184553655,23.5173588407094,37.42388743971068,1384973020.0,5464466691.0,1056063691.0,56.94799128792934,15.0,60.0,False,False,24.23,32.71799128792934,True,82.82446994315877,2021,True,False,True,True,public_40
PETKM,PETKM,2020,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,27.38,30835350000.0,0.5605728391280381,1902189000.0,10.33073241836171,15.67642233327037,59199779000.0,63962607000.0,31.1219,33.97639466005374,15.51655025071542,1882790000.0,7.193859483812521,57.73354863939424,32362396000.0,12672000000.0,46527779000.0,2.791092340904628,1087675000.0,36.37131488871179,8.963805731890915,120496510000.0,1478433000.0,-1.794588086708604,0.1981,11.6505,5.0,1.0,0.0,1.0,,,,12134076000.0,-12.05477756044882,5.442881978422232,14.32540691768293,55006857000.0,151331860000.0,-24171507000.0,56.62650602409639,21.0,50.0,False,False,24.23,32.3965060240964,True,52.76073619631904,2021,True,False,True,True,public_40
PGSUS,PGSUS,2020,,"BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,27.38,90234819051.0,1.025165209759327,822480003.0,16.78114508964414,17.12230134694465,162922642684.7148,116853871107.0,198.0871,56.85101508601036,-26.20353758140253,-1258702626.0,5.054118977448702,71.51074411297557,205294556815.0,1564551872.7148,161358090812.0,4.349742212839163,-1965097057.0,3.498425767369621,-40.90918181988683,319933391626.0,-1360923789.0,-43.73327841778256,0.0134,,15.293806,1.0,0.0,1.0,,,,4803559909.0,37.83230006279612,-6.75972335118565,-36.48244880115997,88019782755.0,410168210677.0,2215036296.0,16.33199464524766,29.0,30.0,False,False,24.23,-7.898005354752339,False,-13.29545454545456,2021,True,False,True,True,public_40
SASA,SASA,2020,,"BIST GERİ ALIM (XUGRA), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,27.38,29764003000.0,0.440977983105229,1166155000.0,-36.1765306482191,23.13364470333755,121997234890.0,154302052000.0,104.6149,38.28726296937282,21.59131576044823,1088407000.0,-68.43844594308584,51.86680882749239,98775585000.0,334060890.0,121663174000.0,18.61610540302832,312188000.0,36.37131488871179,6.193041467596968,290809074000.0,1023319000.0,-86.00212771280404,0.0022,1.0701,0.402483,1.0,0.0,1.0,,,,5040948000.0,-16.46670886468292,2.893256331326728,10.81601330399986,67495440000.0,320573077000.0,-37731437000.0,242.8571428571428,1.0,100.0,True,True,24.23,218.6271428571428,True,156.25,2021,True,False,True,True,public_40
SISE,SISE,2020,,"BIST MALİ (XUMAL), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,27.38,141493818000.0,1.259895435151324,4997154000.0,32.94615882172624,23.41608887361915,141066048083.2704,242571375000.0,28.2293,31.94177622544928,31.21456826645592,6661403000.0,12.68328123076104,46.88462560953898,125367407000.0,20292822083.2704,120773226000.0,6.413439282623113,2138037000.0,50.25230579952713,10.01859546595644,365438689000.0,3346312000.0,-1.794588086708604,0.0837,9.4913,6.624683,1.0,0.0,1.0,,,,21340686000.0,-7.572163029310458,4.834121506096269,9.63322947077404,112306001000.0,506932507000.0,29187817000.0,85.31157270029672,10.0,77.5,False,False,24.23,61.08157270029672,True,41.43763213530656,2021,True,False,True,True,public_40
TAVHL,TAVHL,2020,,"BIST MALİ (XUMAL), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,27.38,38208657000.0,0.7831278730643036,274030000.0,15.45370882081574,11.34479943431252,95625924250.0,77122493000.0,348.9615,41.69603208434764,15.49207027375233,374206000.0,18.10960866378882,68.3978096745024,119625419000.0,7745156250.0,87880768000.0,3.404189463877771,-2283284000.0,36.37131488871179,-94.5276029324338,208020317000.0,-501308000.0,-13.74530205691223,0.1004,,21.32,1.0,0.0,1.0,,,,2415468000.0,27.5773157445726,-7.129868754287381,-27.46833263899106,48789806000.0,246228974000.0,-10581149000.0,54.82954545454547,22.0,47.5,False,False,24.23,30.599545454545467,True,-21.80616740088105,2021,True,False,True,True,public_40
TCELL,TCELL,2020,,"BIST GERİ ALIM (XUGRA), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,27.38,156628647000.0,1.702662888620426,14140618000.0,13.34124300256748,50.01500561441651,44012233000.0,259333069000.0,3.1125,31.69351508073854,31.01105725438603,8767679000.0,26.95675700175241,48.19273991282052,149249359000.0,29123930000.0,14888303000.0,0.1419735100634885,4237086000.0,-42.82623661516906,14.98646523643914,343944185000.0,8188484000.0,58.38199528363608,0.1123,6.8736,13.23815,1.0,0.0,1.0,,,,28272751000.0,10.68517959041351,8.227608189638074,20.38553523356793,91990404000.0,500572832000.0,64638243000.0,21.39673105497771,27.0,35.0,False,False,24.23,-2.83326894502229,False,17.21384205856258,2021,True,False,True,True,public_40
THYAO,THYAO,2020,,"BIST GERİ ALIM (XUGRA), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,27.38,485646000000.0,0.9744707235000571,10256000.0,109.117733844792,22.08060626937651,547946264160.0,966388000000.0,,37.71744917709785,5.776352049603858,2683000.0,83.85474384110476,55.22019357442635,693301000000.0,17552264160.0,530394000000.0,3.132661197441395,-5588000.0,36.37131488871179,-12.030657940062,1672387000000.0,-1382000.0,-1.794588086708604,0.0182,,12.719032,1.0,0.0,1.0,,,,46448000.0,45.97820181991036,-2.981825167287435,-14.14611918383879,498369000000.0,2158033000000.0,-12723000000.0,57.99676898222938,14.0,67.5,False,False,24.23,33.76676898222938,True,-13.0344827586207,2021,True,False,True,True,public_40
TOASO,TOASO,2020,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,27.38,120393022000.0,1.700691465795806,2824918000.0,-17.69419066688774,11.99196985899624,44587361500.0,60031247000.0,15.7836,30.92882730147747,13.64198545749971,3213608000.0,17.85178859832132,65.404684231778,42702328000.0,11056973500.0,33530388000.0,3.353841709705303,1784170000.0,22.23247093443918,7.573923513293241,53131184000.0,2066163000.0,-33.18688181887259,0.1842,6.1973,22.113947,1.0,0.0,1.0,,,,23556747000.0,96.28477451330848,9.161042926436082,39.92672443405792,70790631000.0,173524206000.0,49602391000.0,139.917695473251,5.0,90.0,True,True,24.23,115.687695473251,True,45.44899205864385,2021,True,False,True,True,public_40
TRALT,TRALT,2020,,"BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,27.38,21578932000.0,5.467990401402794,1932721000.0,103.6006302933842,59.47490815139273,-17959921262.5,42770233000.0,-9.2926,0.0388784215858179,63.77147506447636,2072344000.0,89.7170827705784,10.62407149166024,1137666000.0,628207737.5,-18588129000.0,-3.714426935523127,1810379000.0,419.1555028795424,55.71012305666995,26275377000.0,1707555000.0,-1.794588086708604,0.0147,0.347,4.119395,1.0,0.0,1.0,,,,3249641000.0,48.10395141993427,21.60103672815429,23.93531308768063,3946410000.0,47854309000.0,17632522000.0,8.849557522123902,32.0,22.5,False,False,24.23,-15.380442477876098,False,26.46153846153847,2021,True,False,True,True,public_40
TRMET,TRMET,2020,,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST SINAİ (XUSIN)",True,27.38,22047357000.0,5.063981952147558,1849247000.0,95.41235441195089,55.58590813408693,-12514899200.0,24531176000.0,-6.7676,0.2262563069562943,61.89083472029053,2059001000.0,91.33461650327187,10.66541608963868,1152742000.0,5999716800.0,-18514616000.0,-3.74835400015265,699511000.0,36.37131488871179,21.02637137428547,29582143000.0,1609363000.0,-1.794588086708604,0.2446,8.577,15.46,1.0,0.0,1.0,,,,3326827000.0,46.43750886521524,8.098740795859252,19.58842825147394,4353759000.0,51629500000.0,17693598000.0,8.948004836759367,31.0,25.0,False,False,24.23,-15.281995163240634,False,44.49626865671641,2021,True,False,True,True,public_40
TSKB,TSKB,2020,,"BIST MALİ (XUMAL), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,27.38,98596299419.1579,1.605486929375312,18955421095.0,10.33073241836171,15.98183165495174,-18598244600.0,47208439000.0,-0.9812,0.0,21.48247707392389,29236805594.78947,7.193859483812521,48.47849622928319,66344431217.42105,4665452400.0,-23263697000.0,2.791092340904628,2869690000.0,-7.192336040138637,-0.2990060422181938,175400085449.7105,3568257000.0,2.251842936663156,0.0988,1.6258,1.666233,1.0,0.0,1.0,,,,158447060900.7895,10.87136317449177,3.584559479409417,26.736070365376,77104957907.8421,353765203000.0,21491341511.31579,-18.64406779661017,38.0,7.5,False,False,24.23,-42.87406779661017,False,47.05882352941177,2021,True,False,True,True,public_40
TTKOM,TTKOM,2020,,"BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,27.38,115153435000.0,1.516295602958193,12782506000.0,28.24838947763368,45.18562862609418,82819001500.0,212437099000.0,6.4791,29.29029130747355,46.60107551113291,13182920000.0,30.06242003116246,50.20911402972668,138277583000.0,24791112500.0,58027889000.0,0.5855366637740594,3177873000.0,107.6220462765998,11.233649270252,311505169000.0,7463514000.0,47.22144526187354,0.1167,7.8012,7.083175,1.0,0.0,1.0,,,,28288875000.0,14.48090871712209,7.105755668508841,26.40004765158121,75943922000.0,426658604000.0,39209513000.0,16.98630136986301,28.0,32.5,False,False,24.23,-7.24369863013699,False,18.01346801346799,2021,True,False,True,True,public_40
TUPRS,TUPRS,2020,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,27.38,236931136000.0,1.395779952919796,123211000.0,-6.471318659694182,0.1948190506850354,-54232965181.2105,364099258000.0,-440.1633,8.488463737746601,2.789569225069677,1764230000.0,-8.77515909545678,37.5262947217754,52397648000.0,2754795818.7895,-56987761000.0,-0.9180811334325236,-2493511000.0,23.15142300268113,-3.942695424050557,355042707000.0,-619027000.0,-10.89950728784015,0.0076,,10.008104,1.0,0.0,1.0,,,,63243815000.0,-21.7184197533475,-4.076461092193792,-21.78423593581948,169748201000.0,591973843000.0,67182935000.0,40.46973803071364,23.0,45.0,False,False,24.23,16.239738030713642,True,-15.59348332040342,2021,True,False,True,True,public_40
TURSG,TURSG,2020,,"BIST MALİ (XUMAL), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,27.38,169011052934.0,1.359749945373696,18955421095.0,10.33073241836171,15.98183165495174,6666255244.501,54752015449.0,0.3517,10.7319460626569,21.48247707392389,29236805594.78947,7.193859483812521,69.89179407783587,2803105068.0,740674410.501,5925580834.0,2.791092340904628,1161457615.0,42.26301938949943,-0.2990060422181938,12839754087.0,10267860592.31579,-1.794588086708604,0.0135,0.6377,0.637675,1.0,0.0,1.0,,,,158447060900.7895,10.87136317449177,10.79830257512384,49.3881403713351,124295686504.0,181850807021.0,44715366430.0,-24.63768115942028,40.0,2.5,False,False,24.23,-48.86768115942028,False,204.7619047619048,2021,True,False,True,True,public_40
ULKER,ULKER,2020,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,27.38,84906085000.0,2.405968919943027,1679209000.0,-9.786817409639673,17.86228942221356,41096411242.0,43301842000.0,24.4737,45.20126362804732,28.90454611423886,2643463000.0,-1.415500825938674,63.83947937569749,45701313000.0,7076134242.0,34020277000.0,1.847318019615186,1016415000.0,-49.6782395674073,10.81193520465838,41960678000.0,1492738000.0,-10.45248460089899,0.1634,6.9619,20.690451,1.0,0.0,1.0,,,,9400861000.0,1.65963754151499,5.68067499104653,17.85173582912045,35289768000.0,126866763000.0,49616317000.0,-23.69914853358563,39.0,5.0,False,False,24.23,-47.92914853358563,False,0.0484496124030897,2021,True,False,True,True,public_40
AEFES,AEFES,2021,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,24.23,109123335000.0,1.032035162875319,6784574000.0,-20.89268768853682,17.26530084175471,56939859789.0588,108611239000.0,8.3925,22.48354066076161,36.01865105483488,14153892000.0,-22.83046081330746,47.04650365230977,88838123000.0,1555815789.0588,55384044000.0,1.400527017918382,1068303000.0,-47.83191133157794,3.67314389276124,304455084000.0,4385568000.0,-24.54185744697499,0.0143,1.4563,2.6276,1.0,0.0,2.0,38.661826,,14.431825999999996,39296008000.0,-19.47576272020117,2.048200044157177,5.708246429270254,105736063000.0,413578419000.0,3387272000.0,137.5,32.0,22.5,False,False,185.94,-48.44,False,33.83838383838383,2022,True,False,True,True,public_40
ARCLK,ARCLK,2021,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,24.23,338696844000.0,0.9554610569655252,8865826000.0,3.433315660307804,13.00271204116564,200695687217.5859,73314458000.0,22.637,44.36478872650538,29.80078632593055,20478345000.0,-5.145859859025417,86.05257181976896,128960818000.0,30914578217.5859,169781109000.0,5.061858022676359,3064674000.0,36.37131488871179,4.49468256223924,223106307000.0,7020144000.0,-92.85026164722132,0.4217,10.0874,45.750019,1.0,0.0,2.0,69.291939,,45.061938999999995,68184437000.0,-8.771631425953212,3.602167623667929,15.81074980177711,354485242000.0,561803151000.0,-15788398000.0,134.1116535767353,33.0,20.0,False,False,185.94,-51.82834642326469,False,69.94799405646359,2022,True,False,True,True,public_40
ASELS,ASELS,2021,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,24.23,207675087000.0,1.539681050431323,9850359000.0,28.28049981945516,48.91197173954376,45657196240.0,281073867000.0,4.6351,10.94592663296361,33.01517710478792,6648911000.0,18.04049383933082,41.70580086030744,67399144000.0,23573109240.0,22084087000.0,0.4090774860188352,7130563000.0,86.07414732856378,35.40682080145874,277343850000.0,9418168000.0,-11.78975802809784,0.0839,3.3059,10.339083,1.0,0.0,2.0,14.993924,,-9.236076,20138953000.0,15.02307482417689,15.36318966172152,27.89359508003656,134881888000.0,485018937000.0,72793199000.0,186.4939870490286,22.0,47.5,False,False,185.94,0.5539870490285921,True,14.74501108647451,2022,True,False,True,True,public_40
ASTOR,ASTOR,2021,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,,35814744751.0,2.068181255071998,11102586376.0,6.41772420881158,31.46031440264467,,33280133403.0,,9.108880230216323,36.94966961725793,13039821956.0,8.196858113868407,34.33854869786933,87274088.0,,-7924744700.0,-0.7137746495835053,7668909328.0,16.5986998970833,21.73063918744103,14869686895.0,9777395430.0,13.19101273168103,,,,,,,,,,35290767390.0,1.26805489174304,16.91523939254488,25.33602228118946,17317024155.0,50684431646.0,18497720596.0,268.5459429240282,12.0,70.0,False,False,185.94,82.60594292402823,True,56.94799128792934,2022,True,False,True,True,public_40
BIMAS,BIMAS,2021,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,24.23,111487229000.0,1.028888300504499,5925940000.0,47.27296403964636,8.402408966399793,55490882018.4,165584579000.0,9.3641,15.59520845282202,19.3390599066872,13414042000.0,17.30763630076695,50.57739225089362,62641837000.0,16916408018.4,38574474000.0,0.8870831980172851,2932482000.0,-23.41486500961707,4.157975452098063,226606155000.0,4123282000.0,129.7852469748412,0.1022,5.7686,27.859697,1.0,-12.45304,2.0,-12.45304,,-36.68304,70526679000.0,6.027242848535775,9.642477430545622,38.55680309876321,108356980000.0,338093384000.0,3130249000.0,118.7777398429498,36.0,12.5,False,False,185.94,-67.1622601570502,False,-13.79950495049506,2022,True,False,True,True,public_40
BRSAN,BRSAN,2021,,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST SINAİ (XUSIN)",True,24.23,37468163000.0,1.179794213271216,589152000.0,102.5209895151026,8.0375728481438,11620903721.56,37734876000.0,19.7248,17.39562312814938,8.412569862143778,590389000.0,66.65115047609014,50.47069532323828,6693874000.0,3827832721.56,7793071000.0,1.631930300688742,94322000.0,36.37131488871179,1.779702390262455,38718806000.0,304060000.0,79.38765433254392,0.1014,40.5826,27.0,1.0,-3.225806,2.0,-3.225806,,-27.455806,7329974000.0,29.76068677868155,0.5724644027490576,1.41835738389588,31758219000.0,76186969000.0,5709944000.0,203.6488439306358,20.0,52.5,False,False,185.94,17.708843930635794,True,-3.017241379310349,2022,True,False,True,True,public_40
BTCIM,BTCIM,2021,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,24.23,5185641000.0,1.021778632668599,247011306.0,-35.11179976139319,12.77338731647199,5445244600.0,21862295000.0,22.0445,15.65830993956671,17.16482719821362,331932813.0,-31.03825916740164,30.35762841529901,5724291000.0,87096600.0,5358148000.0,3.945329464199591,-604406612.0,36.37131488871179,-31.25492462969531,30388294000.0,164722617.0,-1.794588086708604,0.004,,0.48387,1.0,0.0,2.0,217.796109,,193.566109,1933796415.0,-18.77374383654299,-13.71348877754799,-56.0912240091793,5075112000.0,35573935000.0,110529000.0,181.2500000000001,24.0,42.5,False,False,185.94,-4.689999999999884,False,200.0,2022,True,False,True,True,public_40
CANTE,CANTE,2021,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,24.23,4631084706.0,2.221696571253344,316550594.0,-26.67562234081124,26.53540975798493,386610916.0,27934207290.0,1.2213,2.189742354816806,27.45976145699709,327577523.0,-70.73381430272273,6.990125871218335,77456863.0,218715200.0,167895716.0,0.0774815411819912,-180963007.0,36.37131488871179,-15.16954203466791,26297371946.0,250916649.0,-1.794588086708604,0.0078,,0.683485,1.0,0.0,1.0,,,,1192936521.0,-22.89678476982552,-3.258756597630365,-5.958179929072846,2084481187.0,30928456652.0,2546603519.0,922.0588235294118,2.0,97.5,True,True,185.94,736.1188235294119,True,56.94799128792934,2022,True,False,True,True,public_40
CCOLA,CCOLA,2021,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,24.23,73616867000.0,1.153209402274213,4534165000.0,4.141241429103645,20.67606540676763,47211353731.1044,75839768000.0,10.4124,27.31983046048931,35.56278859692421,7716991000.0,4.666509549579987,54.59206357752095,40311689000.0,21618170731.1044,25593183000.0,0.7776800523226375,2271412000.0,-27.42292036550663,10.35777548406749,117158486000.0,3433828000.0,1.764301224034896,0.2851,9.5175,84.986847,1.0,0.0,2.0,35.235614,,11.005613999999998,21929535000.0,3.866631491881777,7.311765140987912,17.39850453619527,63836513000.0,190775353000.0,9780354000.0,131.5994798439532,34.0,17.5,False,False,185.94,-54.34052015604681,False,38.64468864468864,2022,True,False,True,True,public_40
CIMSA,CIMSA,2021,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,24.23,22471348000.0,0.9648189381351155,876070379.0,2.671449127561783,23.39075466221243,23895721867.1305,34760766000.0,27.276,30.66873480197315,19.03575879369177,712959657.0,-7.160370550343541,51.39651087197351,24490970000.0,519619867.1305,23376102000.0,2.567749369200244,1016600770.0,80.40531978700578,27.14286405577268,70495490000.0,743689216.0,-56.33857262022366,0.0149,0.5111,3.84663,1.0,0.0,2.0,72.839523,,48.609523,3745370304.0,-0.1833223592780139,19.36838318691661,40.74876227672377,23290741000.0,92966838000.0,-819393000.0,235.1620947630923,16.0,62.5,False,False,185.94,49.222094763092315,True,67.08860759493669,2022,True,False,True,True,public_40
