model,year,ticker,full_descending_rank,times_drawn,bootstrap_draws,top_k,top_k_membership_frequency,rank_p2_5,rank_median,rank_p97_5,status
elasticnet,2024,HALKB,46,1293,2000,10,0.0,24.0,29.0,34.0,complete
elasticnet,2024,HEKTS,58,1279,2000,10,0.0,31.0,37.0,42.0,complete
elasticnet,2024,ISCTR,51,1281,2000,10,0.0,27.0,33.0,38.0,complete
elasticnet,2024,ISGYO,15,1255,2000,10,0.6231075697,7.0,10.0,13.0,complete
elasticnet,2024,KCHOL,62,1254,2000,10,0.0,34.0,39.0,45.0,complete
elasticnet,2024,KONTR,1,1284,2000,10,1.0,1.0,1.0,1.0,complete
elasticnet,2024,KRDMD,44,1218,2000,10,0.0,23.0,28.0,33.0,complete
elasticnet,2024,KRVGD,47,1270,2000,10,0.0,25.0,30.0,35.0,complete
elasticnet,2024,KUYAS,2,1314,2000,10,1.0,1.0,2.0,2.0,complete
elasticnet,2024,LOGO,20,1232,2000,10,0.0795454545,9.775,13.0,17.0,complete
elasticnet,2024,MAVI,27,1256,2000,10,0.0015923567,13.0,18.0,22.0,complete
elasticnet,2024,MGROS,64,1265,2000,10,0.0,35.6,41.0,46.0,complete
elasticnet,2024,MIATK,7,1286,2000,10,1.0,3.0,5.0,7.0,complete
elasticnet,2024,MPARK,31,1244,2000,10,0.0,15.0,20.0,24.0,complete
elasticnet,2024,NETAS,17,1310,2000,10,0.3641221374,8.0,11.0,14.0,complete
elasticnet,2024,NTGAZ,37,1255,2000,10,0.0,19.0,24.0,28.0,complete
elasticnet,2024,ODAS,42,1215,2000,10,0.0,22.0,27.0,32.0,complete
elasticnet,2024,OTKAR,59,1267,2000,10,0.0,32.0,38.0,43.0,complete
elasticnet,2024,OYAKC,34,1288,2000,10,0.0,17.0,22.0,26.0,complete
elasticnet,2024,PASEU,8,1281,2000,10,1.0,3.0,5.0,8.0,complete
elasticnet,2024,PETKM,12,1278,2000,10,0.9585289515,5.0,8.0,11.0,complete
elasticnet,2024,PGSUS,10,1279,2000,10,1.0,4.0,7.0,9.0,complete
elasticnet,2024,PRKME,23,1262,2000,10,0.0142630745,11.0,15.0,19.0,complete
elasticnet,2024,SAHOL,57,1251,2000,10,0.0,31.0,36.0,42.0,complete
elasticnet,2024,SASA,5,1264,2000,10,1.0,2.0,4.0,5.0,complete
elasticnet,2024,SELEC,76,1260,2000,10,0.0,43.0,48.0,54.0,complete
elasticnet,2024,SISE,73,1247,2000,10,0.0,41.0,47.0,52.0,complete
elasticnet,2024,SKBNK,28,1301,2000,10,0.0,13.5,18.0,22.0,complete
elasticnet,2024,SMRTG,9,1260,2000,10,1.0,3.475,6.0,8.0,complete
elasticnet,2024,SOKM,54,1250,2000,10,0.0,29.0,35.0,40.0,complete
elasticnet,2024,TAVHL,14,1249,2000,10,0.7646116894,6.0,9.0,12.0,complete
elasticnet,2024,TBORG,52,1277,2000,10,0.0,28.0,33.0,38.0,complete
elasticnet,2024,TCELL,75,1304,2000,10,0.0,42.0,48.0,53.0,complete
elasticnet,2024,THYAO,6,1297,2000,10,1.0,2.0,4.0,6.0,complete
elasticnet,2024,TOASO,61,1265,2000,10,0.0,33.0,39.0,44.0,complete
elasticnet,2024,TRALT,71,1249,2000,10,0.0,40.0,45.0,51.0,complete
elasticnet,2024,TRMET,50,1329,2000,10,0.0,27.0,32.0,37.0,complete
elasticnet,2024,TSKB,21,1270,2000,10,0.0503937008,10.0,14.0,17.0,complete
elasticnet,2024,TTKOM,48,1274,2000,10,0.0,25.0,31.0,36.0,complete
elasticnet,2024,TUPRS,80,1237,2000,10,0.0,45.0,51.0,56.0,complete
elasticnet,2024,TURSG,16,1283,2000,10,0.4863600935,7.0,11.0,14.0,complete
elasticnet,2024,ULKER,43,1243,2000,10,0.0,23.0,28.0,32.0,complete
elasticnet,2024,ULUSE,53,1278,2000,10,0.0,28.0,34.0,39.0,complete
elasticnet,2024,VAKBN,32,1273,2000,10,0.0,16.0,21.0,25.0,complete
elasticnet,2024,VESTL,65,1261,2000,10,0.0,36.0,41.0,47.0,complete
elasticnet,2024,YKBNK,36,1277,2000,10,0.0,18.0,23.0,28.0,complete
elasticnet,2024,ZOREN,33,1273,2000,10,0.0,16.0,21.0,26.0,complete
elasticnet,2025,AEFES,19,1261,2000,10,0.1831879461,9.0,12.0,16.0,complete
elasticnet,2025,AGESA,26,1241,2000,10,0.0032232071,12.0,17.0,21.0,complete
elasticnet,2025,AGHOL,72,1313,2000,10,0.0,40.0,46.0,51.0,complete
elasticnet,2025,AKBNK,36,1282,2000,10,0.0,18.0,23.0,28.0,complete
elasticnet,2025,AKENR,40,1263,2000,10,0.0,20.55,25.0,30.0,complete
elasticnet,2025,AKSA,50,1287,2000,10,0.0,27.0,32.0,37.0,complete
elasticnet,2025,AKSEN,27,1263,2000,10,0.0007917656,13.0,17.0,22.0,complete
elasticnet,2025,ALARK,20,1273,2000,10,0.1115475255,9.0,13.0,17.0,complete
elasticnet,2025,ALBRK,11,1302,2000,10,0.9923195084,4.0,7.0,10.0,complete
elasticnet,2025,ANHYT,29,1267,2000,10,0.0,14.0,19.0,23.0,complete
elasticnet,2025,ARCLK,65,1242,2000,10,0.0,36.0,41.0,47.0,complete
elasticnet,2025,ASELS,78,1263,2000,10,0.0,44.0,50.0,55.0,complete
elasticnet,2025,ASTOR,71,1247,2000,10,0.0,40.0,45.0,51.0,complete
elasticnet,2025,BERA,51,1277,2000,10,0.0,27.0,33.0,38.0,complete
elasticnet,2025,BIMAS,75,1277,2000,10,0.0,42.0,48.0,53.0,complete
elasticnet,2025,BRSAN,80,1271,2000,10,0.0,45.0,51.0,56.0,complete
elasticnet,2025,BTCIM,5,1246,2000,10,1.0,2.0,4.0,5.0,complete
elasticnet,2025,CANTE,2,1271,2000,10,1.0,1.0,2.0,2.0,complete
elasticnet,2025,CCOLA,77,1305,2000,10,0.0,43.0,49.0,54.0,complete
elasticnet,2025,CEMTS,53,1267,2000,10,0.0,28.0,34.0,39.0,complete
elasticnet,2025,CIMSA,18,1220,2000,10,0.2672131148,8.0,12.0,15.0,complete
elasticnet,2025,DEVA,44,1272,2000,10,0.0,23.0,28.0,33.0,complete
elasticnet,2025,DOAS,66,1274,2000,10,0.0,37.0,42.0,48.0,complete
elasticnet,2025,DOHOL,32,1250,2000,10,0.0,16.0,20.5,25.0,complete
elasticnet,2025,DSTKF,23,1264,2000,10,0.0150316456,11.0,15.0,19.0,complete
elasticnet,2025,EKGYO,17,1258,2000,10,0.3839427663,7.0,11.0,15.0,complete
elasticnet,2025,ENJSA,59,1262,2000,10,0.0,32.0,38.0,43.0,complete
elasticnet,2025,ENKAI,68,1291,2000,10,0.0,38.0,43.0,49.0,complete
elasticnet,2025,EREGL,69,1299,2000,10,0.0,38.45,44.0,50.0,complete
elasticnet,2025,FROTO,37,1284,2000,10,0.0,19.0,24.0,28.0,complete
elasticnet,2025,GARAN,39,1274,2000,10,0.0,20.0,25.0,30.0,complete
elasticnet,2025,GUBRF,49,1266,2000,10,0.0,26.0,31.0,37.0,complete
elasticnet,2025,HALKB,14,1276,2000,10,0.7860501567,6.0,9.0,12.0,complete
elasticnet,2025,HEKTS,47,1302,2000,10,0.0,25.0,30.0,35.0,complete
elasticnet,2025,ISCTR,41,1266,2000,10,0.0,21.0,26.0,31.0,complete
elasticnet,2025,ISGYO,16,1257,2000,10,0.4956245028,7.0,11.0,14.0,complete
elasticnet,2025,KCHOL,74,1262,2000,10,0.0,41.0,47.0,53.0,complete
elasticnet,2025,KONTR,25,1268,2000,10,0.0047318612,12.0,16.0,20.0,complete
elasticnet,2025,KRDMD,8,1267,2000,10,1.0,3.0,5.0,8.0,complete
elasticnet,2025,KRVGD,55,1235,2000,10,0.0,30.0,35.0,40.0,complete
elasticnet,2025,KUYAS,13,1253,2000,10,0.8978451716,5.0,9.0,12.0,complete
elasticnet,2025,LOGO,12,1231,2000,10,0.9585702681,5.0,8.0,11.0,complete
elasticnet,2025,MAVI,52,1219,2000,10,0.0,28.0,33.0,39.0,complete
elasticnet,2025,MGROS,42,1213,2000,10,0.0,22.0,27.0,32.0,complete
elasticnet,2025,MIATK,33,1264,2000,10,0.0,16.0,21.0,26.0,complete
elasticnet,2025,MPARK,54,1248,2000,10,0.0,29.0,34.0,40.0,complete
elasticnet,2025,NETAS,46,1287,2000,10,0.0,24.0,29.0,35.0,complete
elasticnet,2025,NTGAZ,28,1312,2000,10,0.0015243902,14.0,18.0,22.0,complete
elasticnet,2025,ODAS,48,1279,2000,10,0.0,26.0,31.0,36.0,complete
elasticnet,2025,OTKAR,67,1249,2000,10,0.0,37.2,43.0,48.0,complete
elasticnet,2025,OYAKC,76,1273,2000,10,0.0,43.0,48.0,53.0,complete
elasticnet,2025,PASEU,9,1254,2000,10,1.0,3.0,6.0,9.0,complete
elasticnet,2025,PETKM,6,1255,2000,10,1.0,2.0,4.0,6.0,complete
elasticnet,2025,PGSUS,62,1273,2000,10,0.0,34.0,39.0,45.0,complete
elasticnet,2025,PRKME,7,1228,2000,10,1.0,2.675,5.0,7.0,complete
elasticnet,2025,RGYAS,21,1233,2000,10,0.0689375507,9.0,14.0,17.0,complete
elasticnet,2025,SAHOL,43,1305,2000,10,0.0,22.0,27.0,33.0,complete
elasticnet,2025,SASA,1,1296,2000,10,1.0,1.0,1.0,1.0,complete
elasticnet,2025,SELEC,70,1298,2000,10,0.0,39.0,45.0,50.0,complete
elasticnet,2025,SISE,30,1266,2000,10,0.0007898894,15.0,19.0,24.0,complete
elasticnet,2025,SKBNK,22,1307,2000,10,0.0420811018,10.0,14.0,18.0,complete
elasticnet,2025,SMRTG,31,1244,2000,10,0.0,15.0,20.0,24.0,complete
elasticnet,2025,SOKM,64,1251,2000,10,0.0,35.0,41.0,47.0,complete
elasticnet,2025,TAVHL,60,1302,2000,10,0.0,33.0,38.0,44.0,complete
elasticnet,2025,TBORG,57,1284,2000,10,0.0,31.0,36.0,42.0,complete
elasticnet,2025,TCELL,73,1261,2000,10,0.0,41.0,46.0,52.0,complete
elasticnet,2025,THYAO,4,1255,2000,10,1.0,1.0,3.0,4.0,complete
elasticnet,2025,TOASO,61,1301,2000,10,0.0,34.0,39.0,44.0,complete
elasticnet,2025,TRALT,35,1233,2000,10,0.0,18.0,22.0,27.0,complete
elasticnet,2025,TRMET,3,1251,2000,10,1.0,1.0,2.0,3.0,complete
elasticnet,2025,TSKB,10,1268,2000,10,1.0,4.0,7.0,9.0,complete
elasticnet,2025,TTKOM,45,1304,2000,10,0.0,23.0,29.0,34.0,complete
elasticnet,2025,TUPRS,79,1317,2000,10,0.0,45.0,50.0,56.0,complete
elasticnet,2025,TURSG,63,1254,2000,10,0.0,35.0,40.0,46.0,complete
elasticnet,2025,ULKER,56,1280,2000,10,0.0,30.0,36.0,41.0,complete
elasticnet,2025,ULUSE,58,1254,2000,10,0.0,32.0,37.0,43.0,complete
elasticnet,2025,VAKBN,15,1265,2000,10,0.6482213439,6.0,10.0,13.0,complete
elasticnet,2025,VESTL,34,1324,2000,10,0.0,17.0,22.0,27.0,complete
elasticnet,2025,YKBNK,38,1278,2000,10,0.0,19.0,24.0,29.0,complete
elasticnet,2025,ZOREN,24,1283,2000,10,0.0085736555,11.0,15.0,20.0,complete
gradient_boosting,2023,AEFES,41,1274,2000,10,0.0,21.825,26.0,31.0,complete
gradient_boosting,2023,AGESA,26,1314,2000,10,0.002283105,13.0,17.0,21.0,complete
gradient_boosting,2023,AGHOL,66,1288,2000,10,0.0,37.0,42.0,48.0,complete
gradient_boosting,2023,AKBNK,37,1291,2000,10,0.0,19.0,24.0,28.0,complete
gradient_boosting,2023,AKENR,40,1277,2000,10,0.0,21.0,26.0,31.0,complete
gradient_boosting,2023,AKSA,46,1306,2000,10,0.0,24.0,30.0,35.0,complete
gradient_boosting,2023,AKSEN,73,1232,2000,10,0.0,41.0,46.0,52.0,complete
gradient_boosting,2023,ALARK,8,1297,2000,10,1.0,3.0,6.0,8.0,complete
gradient_boosting,2023,ALBRK,30,1255,2000,10,0.0,15.0,19.0,24.0,complete
gradient_boosting,2023,ANHYT,31,1269,2000,10,0.0,15.0,20.0,24.0,complete
gradient_boosting,2023,ARCLK,64,1276,2000,10,0.0,35.0,41.0,46.0,complete
gradient_boosting,2023,ASELS,74,1260,2000,10,0.0,42.0,47.0,53.0,complete
gradient_boosting,2023,ASTOR,51,1275,2000,10,0.0,27.0,33.0,38.0,complete
gradient_boosting,2023,BERA,67,1268,2000,10,0.0,37.0,43.0,48.0,complete
gradient_boosting,2023,BIMAS,61,1273,2000,10,0.0,33.0,39.0,45.0,complete
gradient_boosting,2023,BRSAN,60,1282,2000,10,0.0,33.0,38.0,44.0,complete
gradient_boosting,2023,BTCIM,9,1252,2000,10,1.0,3.0,6.0,8.0,complete
gradient_boosting,2023,CANTE,2,1323,2000,10,1.0,1.0,2.0,2.0,complete
gradient_boosting,2023,CCOLA,68,1283,2000,10,0.0,38.0,43.0,49.0,complete
gradient_boosting,2023,CEMTS,78,1249,2000,10,0.0,44.0,50.0,55.0,complete
gradient_boosting,2023,CIMSA,39,1271,2000,10,0.0,20.0,25.0,30.0,complete
gradient_boosting,2023,DEVA,28,1299,2000,10,0.0007698229,14.0,18.0,22.0,complete
gradient_boosting,2023,DOAS,29,1298,2000,10,0.000770416,14.0,19.0,23.0,complete
gradient_boosting,2023,DOHOL,49,1255,2000,10,0.0,26.0,31.0,37.0,complete
gradient_boosting,2023,DSTKF,36,1273,2000,10,0.0,18.0,23.0,28.0,complete
gradient_boosting,2023,EGEEN,21,1240,2000,10,0.0766129032,9.0,14.0,17.0,complete
gradient_boosting,2023,EKGYO,50,1311,2000,10,0.0,26.0,32.0,37.0,complete
gradient_boosting,2023,ENJSA,76,1182,2000,10,0.0,43.0,49.0,54.0,complete
gradient_boosting,2023,ENKAI,72,1314,2000,10,0.0,40.0,46.0,51.0,complete
gradient_boosting,2023,EREGL,77,1271,2000,10,0.0,44.0,49.0,54.0,complete
gradient_boosting,2023,FROTO,55,1242,2000,10,0.0,30.0,35.0,40.975,complete
gradient_boosting,2023,GARAN,38,1258,2000,10,0.0,19.425,25.0,29.0,complete
gradient_boosting,2023,GUBRF,19,1281,2000,10,0.1459797034,9.0,13.0,16.0,complete
gradient_boosting,2023,HALKB,32,1268,2000,10,0.0,16.0,21.0,25.0,complete
gradient_boosting,2023,HEKTS,3,1304,2000,10,1.0,1.0,2.0,3.0,complete
gradient_boosting,2023,ISCTR,56,1261,2000,10,0.0,30.0,36.0,41.0,complete
gradient_boosting,2023,ISGYO,15,1260,2000,10,0.6357142857,7.0,10.0,13.0,complete
gradient_boosting,2023,KCHOL,80,1288,2000,10,0.0,46.0,51.0,56.0,complete
gradient_boosting,2023,KONTR,1,1284,2000,10,1.0,1.0,1.0,1.0,complete
gradient_boosting,2023,KRDMD,65,1267,2000,10,0.0,36.0,42.0,47.0,complete
gradient_boosting,2023,KRVGD,33,1242,2000,10,0.0,17.0,21.0,26.0,complete
gradient_boosting,2023,KUYAS,6,1274,2000,10,1.0,2.0,4.0,6.0,complete
gradient_boosting,2023,LOGO,7,1252,2000,10,1.0,2.0,5.0,7.0,complete
gradient_boosting,2023,MAVI,24,1281,2000,10,0.0117096019,11.0,16.0,20.0,complete
gradient_boosting,2023,MGROS,59,1260,2000,10,0.0,32.0,38.0,43.0,complete
gradient_boosting,2023,MIATK,52,1271,2000,10,0.0,28.0,33.0,39.0,complete
gradient_boosting,2023,MPARK,45,1269,2000,10,0.0,24.0,29.0,34.0,complete
gradient_boosting,2023,NETAS,12,1288,2000,10,0.9596273292,5.0,8.0,11.0,complete
gradient_boosting,2023,NTGAZ,17,1268,2000,10,0.3533123028,7.0,11.0,15.0,complete
gradient_boosting,2023,ODAS,35,1250,2000,10,0.0,18.0,23.0,27.0,complete
gradient_boosting,2023,OTKAR,53,1245,2000,10,0.0,29.0,34.0,39.0,complete
gradient_boosting,2023,OYAKC,18,1289,2000,10,0.2358417378,8.0,12.0,15.0,complete
gradient_boosting,2023,PASEU,14,1272,2000,10,0.7727987421,6.0,9.0,12.0,complete
gradient_boosting,2023,PETKM,42,1249,2000,10,0.0,22.0,27.0,32.0,complete
gradient_boosting,2023,PGSUS,16,1274,2000,10,0.4850863422,7.0,11.0,14.0,complete
gradient_boosting,2023,PRKME,11,1255,2000,10,0.996812749,4.0,7.0,10.0,complete
gradient_boosting,2023,SAHOL,57,1282,2000,10,0.0,31.0,37.0,42.0,complete
gradient_boosting,2023,SASA,23,1270,2000,10,0.0204724409,11.0,15.0,19.0,complete
gradient_boosting,2023,SELEC,71,1289,2000,10,0.0,40.0,45.0,51.0,complete
gradient_boosting,2023,SISE,54,1257,2000,10,0.0,29.0,35.0,40.0,complete
gradient_boosting,2023,SKBNK,47,1239,2000,10,0.0,25.0,30.0,35.0,complete
gradient_boosting,2023,SMRTG,5,1254,2000,10,1.0,2.0,4.0,5.0,complete
gradient_boosting,2023,SOKM,22,1291,2000,10,0.0340821069,10.0,14.0,18.0,complete
gradient_boosting,2023,TAVHL,70,1260,2000,10,0.0,39.0,45.0,50.0,complete
gradient_boosting,2023,TBORG,34,1269,2000,10,0.0,17.0,22.0,26.0,complete
gradient_boosting,2023,TCELL,79,1253,2000,10,0.0,45.0,50.0,56.0,complete
gradient_boosting,2023,THYAO,4,1234,2000,10,1.0,1.0,3.0,4.0,complete
gradient_boosting,2023,TOASO,62,1231,2000,10,0.0,34.0,40.0,45.0,complete
gradient_boosting,2023,TRALT,20,1267,2000,10,0.1010260458,9.0,13.0,17.0,complete
gradient_boosting,2023,TRMET,27,1267,2000,10,0.001578532,13.0,17.0,22.0,complete
gradient_boosting,2023,TSKB,69,1288,2000,10,0.0,38.0,44.0,49.0,complete
gradient_boosting,2023,TTKOM,75,1271,2000,10,0.0,42.0,48.0,53.0,complete
gradient_boosting,2023,TUPRS,44,1288,2000,10,0.0,23.0,28.0,33.0,complete
gradient_boosting,2023,TURSG,10,1275,2000,10,1.0,4.0,7.0,9.0,complete
gradient_boosting,2023,ULKER,63,1257,2000,10,0.0,35.0,40.0,46.0,complete
gradient_boosting,2023,ULUSE,13,1262,2000,10,0.8748019017,6.0,9.0,12.0,complete
gradient_boosting,2023,VAKBN,43,1296,2000,10,0.0,22.0,28.0,33.0,complete
gradient_boosting,2023,VESTL,25,1263,2000,10,0.0031670625,12.0,16.0,20.0,complete
gradient_boosting,2023,YKBNK,58,1241,2000,10,0.0,32.0,37.0,42.0,complete
gradient_boosting,2023,ZOREN,48,1281,2000,10,0.0,25.0,31.0,36.0,complete
gradient_boosting,2024,AEFES,13,1228,2000,10,0.8737785016,5.0,9.0,12.0,complete
gradient_boosting,2024,AGESA,24,1239,2000,10,0.00968523,11.95,16.0,20.0,complete
gradient_boosting,2024,AGHOL,47,1260,2000,10,0.0,25.0,30.0,35.0,complete
gradient_boosting,2024,AKBNK,23,1241,2000,10,0.0153102337,11.0,15.0,19.0,complete
gradient_boosting,2024,AKENR,70,1287,2000,10,0.0,39.0,45.0,50.0,complete
gradient_boosting,2024,AKSA,46,1270,2000,10,0.0,24.0,30.0,34.0,complete
gradient_boosting,2024,AKSEN,62,1276,2000,10,0.0,34.0,40.0,45.0,complete
gradient_boosting,2024,ALARK,10,1280,2000,10,1.0,4.0,7.0,9.0,complete
gradient_boosting,2024,ALBRK,33,1234,2000,10,0.0,17.0,21.0,26.0,complete
gradient_boosting,2024,ANHYT,25,1242,2000,10,0.0072463768,12.0,16.0,20.0,complete
gradient_boosting,2024,ARCLK,60,1277,2000,10,0.0,33.0,38.0,44.0,complete
gradient_boosting,2024,ASELS,74,1236,2000,10,0.0,42.0,47.0,52.0,complete
gradient_boosting,2024,ASTOR,51,1254,2000,10,0.0,27.0,33.0,38.0,complete
gradient_boosting,2024,BERA,63,1253,2000,10,0.0,35.0,40.0,45.0,complete
gradient_boosting,2024,BIMAS,55,1274,2000,10,0.0,30.0,35.0,41.0,complete
gradient_boosting,2024,BRSAN,4,1284,2000,10,1.0,1.0,3.0,4.0,complete
gradient_boosting,2024,BTCIM,8,1279,2000,10,1.0,3.0,5.0,8.0,complete
gradient_boosting,2024,CANTE,2,1268,2000,10,1.0,1.0,2.0,2.0,complete
gradient_boosting,2024,CCOLA,69,1293,2000,10,0.0,38.0,44.0,49.0,complete
gradient_boosting,2024,CEMTS,80,1244,2000,10,0.0,46.0,51.0,56.0,complete
gradient_boosting,2024,CIMSA,9,1264,2000,10,1.0,3.0,6.0,8.0,complete
gradient_boosting,2024,DEVA,14,1262,2000,10,0.7662440571,6.0,9.0,12.0,complete
gradient_boosting,2024,DOAS,15,1289,2000,10,0.6291698991,6.0,10.0,13.0,complete
gradient_boosting,2024,DOHOL,59,1252,2000,10,0.0,32.0,38.0,43.0,complete
gradient_boosting,2024,DSTKF,75,1245,2000,10,0.0,42.0,48.0,53.0,complete
gradient_boosting,2024,EGEEN,31,1291,2000,10,0.0,15.0,20.0,24.0,complete
gradient_boosting,2024,EKGYO,64,1258,2000,10,0.0,35.0,41.0,46.0,complete
gradient_boosting,2024,ENJSA,54,1292,2000,10,0.0,29.0,35.0,40.0,complete
gradient_boosting,2024,ENKAI,19,1291,2000,10,0.1471727343,8.25,12.0,16.0,complete
gradient_boosting,2024,EREGL,67,1250,2000,10,0.0,37.0,43.0,48.0,complete
gradient_boosting,2024,FROTO,29,1255,2000,10,0.0007968127,15.0,19.0,23.0,complete
gradient_boosting,2024,GARAN,20,1225,2000,10,0.0914285714,9.0,13.0,17.0,complete
gradient_boosting,2024,GUBRF,65,1290,2000,10,0.0,36.0,41.0,47.0,complete
gradient_boosting,2024,HALKB,76,1307,2000,10,0.0,43.0,48.0,54.0,complete
gradient_boosting,2024,HEKTS,45,1255,2000,10,0.0,23.0,29.0,34.0,complete
gradient_boosting,2024,ISCTR,34,1282,2000,10,0.0,17.0,22.0,26.0,complete
gradient_boosting,2024,ISGYO,35,1251,2000,10,0.0,18.0,23.0,27.0,complete
gradient_boosting,2024,KCHOL,40,1274,2000,10,0.0,20.825,26.0,30.0,complete
gradient_boosting,2024,KONTR,1,1211,2000,10,1.0,1.0,1.0,1.0,complete
gradient_boosting,2024,KRDMD,38,1273,2000,10,0.0,19.0,24.0,29.0,complete
gradient_boosting,2024,KRVGD,53,1286,2000,10,0.0,28.0,34.0,39.0,complete
gradient_boosting,2024,KUYAS,3,1294,2000,10,1.0,1.0,2.0,3.0,complete
gradient_boosting,2024,LOGO,32,1278,2000,10,0.0,16.0,21.0,25.0,complete
gradient_boosting,2024,MAVI,12,1285,2000,10,0.9579766537,5.0,8.0,11.0,complete
gradient_boosting,2024,MGROS,58,1247,2000,10,0.0,32.0,37.0,42.0,complete
gradient_boosting,2024,MIATK,6,1300,2000,10,1.0,2.0,4.0,6.0,complete
gradient_boosting,2024,MPARK,27,1279,2000,10,0.0007818608,13.0,17.0,22.0,complete
gradient_boosting,2024,NETAS,57,1242,2000,10,0.0,31.0,36.0,42.0,complete
gradient_boosting,2024,NTGAZ,22,1258,2000,10,0.0349761526,10.0,14.0,18.0,complete
gradient_boosting,2024,ODAS,78,1268,2000,10,0.0,44.0,50.0,55.0,complete
gradient_boosting,2024,OTKAR,26,1274,2000,10,0.0031397174,13.0,17.0,21.0,complete
gradient_boosting,2024,OYAKC,68,1287,2000,10,0.0,38.0,43.0,49.0,complete
gradient_boosting,2024,PASEU,79,1270,2000,10,0.0,45.0,50.0,56.0,complete
gradient_boosting,2024,PETKM,49,1285,2000,10,0.0,26.0,31.0,36.0,complete
gradient_boosting,2024,PGSUS,18,1311,2000,10,0.2585812357,8.0,12.0,15.0,complete
gradient_boosting,2024,PRKME,56,1258,2000,10,0.0,30.0,36.0,41.0,complete
gradient_boosting,2024,SAHOL,48,1280,2000,10,0.0,25.0,31.0,36.0,complete
gradient_boosting,2024,SASA,42,1273,2000,10,0.0,22.0,27.0,32.0,complete
gradient_boosting,2024,SELEC,28,1287,2000,10,0.0,14.0,18.0,22.0,complete
gradient_boosting,2024,SISE,52,1276,2000,10,0.0,28.0,33.0,38.0,complete
gradient_boosting,2024,SKBNK,37,1228,2000,10,0.0,19.0,24.0,28.0,complete
gradient_boosting,2024,SMRTG,16,1325,2000,10,0.5086792453,7.0,10.0,14.0,complete
gradient_boosting,2024,SOKM,50,1252,2000,10,0.0,26.0,32.0,37.0,complete
gradient_boosting,2024,TAVHL,43,1263,2000,10,0.0,22.0,28.0,33.0,complete
gradient_boosting,2024,TBORG,41,1276,2000,10,0.0,21.0,26.0,31.0,complete
gradient_boosting,2024,TCELL,72,1297,2000,10,0.0,40.0,46.0,51.0,complete
gradient_boosting,2024,THYAO,5,1297,2000,10,1.0,2.0,4.0,5.0,complete
gradient_boosting,2024,TOASO,44,1274,2000,10,0.0,23.0,28.0,33.0,complete
gradient_boosting,2024,TRALT,21,1283,2000,10,0.0639127046,10.0,14.0,18.0,complete
gradient_boosting,2024,TRMET,11,1292,2000,10,0.9883900929,4.0,7.0,10.0,complete
gradient_boosting,2024,TSKB,39,1241,2000,10,0.0,20.0,25.0,29.0,complete
gradient_boosting,2024,TTKOM,66,1271,2000,10,0.0,37.0,42.0,47.0,complete
gradient_boosting,2024,TUPRS,71,1240,2000,10,0.0,40.0,45.0,51.0,complete
gradient_boosting,2024,TURSG,30,1254,2000,10,0.0,15.0,19.0,24.0,complete
gradient_boosting,2024,ULKER,7,1229,2000,10,1.0,2.0,5.0,7.0,complete
gradient_boosting,2024,ULUSE,77,1272,2000,10,0.0,43.0,49.0,54.0,complete
gradient_boosting,2024,VAKBN,36,1272,2000,10,0.0,18.0,23.0,28.0,complete
gradient_boosting,2024,VESTL,73,1297,2000,10,0.0,41.0,47.0,52.0,complete
gradient_boosting,2024,YKBNK,17,1262,2000,10,0.3549920761,7.0,11.0,15.0,complete
gradient_boosting,2024,ZOREN,61,1265,2000,10,0.0,33.0,39.0,44.0,complete
gradient_boosting,2025,AEFES,42,1245,2000,10,0.0,22.0,27.0,32.0,complete
gradient_boosting,2025,AGESA,19,1303,2000,10,0.141980046,9.0,12.0,16.0,complete
gradient_boosting,2025,AGHOL,65,1299,2000,10,0.0,36.0,41.0,47.0,complete
gradient_boosting,2025,AKBNK,28,1314,2000,10,0.0,14.0,18.0,22.0,complete
gradient_boosting,2025,AKENR,4,1263,2000,10,1.0,1.0,3.0,4.0,complete
gradient_boosting,2025,AKSA,41,1245,2000,10,0.0,21.0,26.0,31.0,complete
gradient_boosting,2025,AKSEN,37,1279,2000,10,0.0,19.0,24.0,28.0,complete
gradient_boosting,2025,ALARK,9,1293,2000,10,1.0,3.0,6.0,8.0,complete
gradient_boosting,2025,ALBRK,17,1304,2000,10,0.3634969325,8.0,11.0,14.0,complete
gradient_boosting,2025,ANHYT,32,1274,2000,10,0.0,16.0,21.0,25.0,complete
gradient_boosting,2025,ARCLK,62,1278,2000,10,0.0,34.0,40.0,45.0,complete
gradient_boosting,2025,ASELS,59,1290,2000,10,0.0,32.0,38.0,43.0,complete
gradient_boosting,2025,ASTOR,78,1225,2000,10,0.0,44.0,50.0,55.0,complete
gradient_boosting,2025,BERA,49,1285,2000,10,0.0,26.0,31.0,36.9,complete
gradient_boosting,2025,BIMAS,61,1248,2000,10,0.0,34.0,39.0,44.0,complete
gradient_boosting,2025,BRSAN,63,1257,2000,10,0.0,35.0,40.0,45.0,complete
gradient_boosting,2025,BTCIM,29,1259,2000,10,0.0,14.0,19.0,23.0,complete
gradient_boosting,2025,CANTE,70,1282,2000,10,0.0,39.0,45.0,50.0,complete
gradient_boosting,2025,CCOLA,74,1220,2000,10,0.0,41.0,47.0,52.0,complete
gradient_boosting,2025,CEMTS,8,1275,2000,10,1.0,3.0,5.0,8.0,complete
